0,TRUE
1,FALSE
2,TRUE
3,FALSE
4,TRUE
5,FALSE
6,TRUE
7,TRUE
8,TRUE
9,FALSE
10,TRUE
11,TRUE
12,FALSE
13,FALSE
14,TRUE
15,FALSE
16,FALSE
17,FALSE
18,TRUE
19,FALSE
20,TRUE
21,TRUE
22,TRUE
23,TRUE
24,FALSE
25,FALSE
26,TRUE
27,TRUE
28,FALSE
29,FALSE
30,TRUE
31,TRUE
32,FALSE
33,TRUE
34,TRUE
35,TRUE
36,FALSE
37,TRUE
38,FALSE
39,FALSE
40,TRUE
41,TRUE
42,TRUE
43,TRUE
44,FALSE
45,FALSE
46,TRUE
47,FALSE
48,TRUE
49,TRUE
50,FALSE
51,FALSE
52,TRUE
53,TRUE
54,TRUE
55,FALSE
56,TRUE
57,FALSE
58,TRUE
59,FALSE
60,TRUE
61,TRUE
62,TRUE
63,FALSE
64,TRUE
65,TRUE
66,FALSE
67,TRUE
68,TRUE
69,FALSE
70,TRUE
71,FALSE
72,FALSE
73,TRUE
74,TRUE
75,TRUE
76,FALSE
77,TRUE
78,TRUE
79,FALSE
80,FALSE
81,FALSE
82,TRUE
83,TRUE
84,TRUE
85,FALSE
86,TRUE
87,TRUE
88,TRUE
89,FALSE
90,TRUE
91,FALSE
92,TRUE
93,FALSE
94,TRUE
95,FALSE
96,FALSE
97,FALSE
98,FALSE
99,FALSE
100,TRUE
101,TRUE
102,TRUE
103,TRUE
104,FALSE
105,TRUE
106,TRUE
107,FALSE
108,TRUE
109,TRUE
110,TRUE
111,TRUE
112,TRUE
113,TRUE
114,FALSE
115,FALSE
116,TRUE
117,FALSE
118,TRUE
119,TRUE
120,FALSE
121,FALSE
122,TRUE
123,TRUE
124,TRUE
125,FALSE
126,TRUE
127,TRUE
128,TRUE
129,TRUE
130,FALSE
131,TRUE
132,TRUE
133,TRUE
134,TRUE
135,TRUE
136,FALSE
137,FALSE
138,FALSE
139,TRUE
140,FALSE
141,TRUE
142,TRUE
143,TRUE
144,TRUE
145,TRUE
146,FALSE
147,TRUE
148,TRUE
149,TRUE
150,FALSE
151,TRUE
152,TRUE
153,TRUE
154,TRUE
155,FALSE
156,TRUE
157,TRUE
158,TRUE
159,FALSE
160,TRUE
161,FALSE
162,FALSE
163,FALSE
164,TRUE
165,FALSE
166,FALSE
167,FALSE
168,FALSE
169,TRUE
170,FALSE
171,FALSE
172,TRUE
173,TRUE
174,FALSE
175,TRUE
176,TRUE
177,TRUE
178,FALSE
179,FALSE
180,TRUE
181,TRUE
182,FALSE
183,FALSE
184,FALSE
185,FALSE
186,TRUE
187,TRUE
188,TRUE
189,TRUE
190,FALSE
191,TRUE
192,FALSE
193,TRUE
194,FALSE
195,TRUE
196,TRUE
197,FALSE
198,FALSE
199,TRUE
200,TRUE
201,FALSE
202,TRUE
203,TRUE
204,TRUE
205,TRUE
206,TRUE
207,TRUE
208,FALSE
209,TRUE
210,TRUE
211,FALSE
212,FALSE
213,TRUE
214,TRUE
215,TRUE
216,FALSE
217,TRUE
218,FALSE
